unit,region,frequency,version,date,fuel_sector,value
t/day,EU,daily,0.2,2018-04-04,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-05,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-06,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-07,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-08,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-09,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-10,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-11,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-12,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-13,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-14,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-15,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-16,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-17,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-18,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-19,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-20,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-21,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-22,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-23,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-24,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-25,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-26,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-27,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-28,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-29,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-30,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-05-01,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-02,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-03,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-04,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-05,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-06,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-07,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-08,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-09,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-10,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-11,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-12,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-13,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-14,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-15,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-16,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-17,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-18,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-19,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-20,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-21,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-22,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-23,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-24,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-25,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-26,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-27,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-28,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-29,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-30,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-05-31,Total - All,7972461.42622627
t/day,EU,daily,0.2,2018-06-01,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-02,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-03,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-04,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-05,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-06,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-07,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-08,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-09,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-10,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-11,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-12,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-13,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-14,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-15,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-16,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-17,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-18,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-19,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-20,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-21,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-22,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-23,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-24,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-25,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-26,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-27,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-28,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-29,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-06-30,Total - All,8136899.96738714
t/day,EU,daily,0.2,2018-07-01,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-02,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-03,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-04,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-05,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-06,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-07,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-08,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-09,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-10,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-11,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-12,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-13,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-14,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-15,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-16,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-17,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-18,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-19,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-20,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-21,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-22,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-23,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-24,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-25,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-26,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-27,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-28,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-29,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-30,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-07-31,Total - All,8262620.28031982
t/day,EU,daily,0.2,2018-08-01,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-02,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-03,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-04,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-05,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-06,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-07,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-08,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-09,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-10,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-11,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-12,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-13,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-14,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-15,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-16,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-17,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-18,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-19,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-20,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-21,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-22,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-23,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-24,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-25,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-26,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-27,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-28,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-29,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-30,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-08-31,Total - All,8228508.98642212
t/day,EU,daily,0.2,2018-09-01,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-02,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-03,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-04,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-05,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-06,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-07,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-08,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-09,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-10,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-11,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-12,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-13,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-14,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-15,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-16,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-17,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-18,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-19,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-20,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-21,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-22,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-23,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-24,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-25,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-26,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-27,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-28,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-29,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-09-30,Total - All,8423850.22351714
t/day,EU,daily,0.2,2018-10-01,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-02,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-03,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-04,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-05,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-06,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-07,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-08,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-09,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-10,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-11,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-12,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-13,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-14,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-15,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-16,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-17,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-18,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-19,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-20,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-21,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-22,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-23,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-24,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-25,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-26,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-27,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-28,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-29,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-30,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-10-31,Total - All,8999683.7046023
t/day,EU,daily,0.2,2018-11-01,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-02,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-03,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-04,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-05,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-06,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-07,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-08,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-09,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-10,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-11,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-12,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-13,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-14,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-15,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-16,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-17,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-18,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-19,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-20,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-21,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-22,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-23,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-24,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-25,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-26,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-27,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-28,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-29,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-11-30,Total - All,9643831.21239905
t/day,EU,daily,0.2,2018-12-01,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-02,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-03,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-04,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-05,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-06,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-07,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-08,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-09,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-10,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-11,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-12,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-13,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-14,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-15,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-16,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-17,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-18,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-19,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-20,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-21,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-22,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-23,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-24,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-25,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-26,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-27,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-28,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-29,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-30,Total - All,9443829.53510645
t/day,EU,daily,0.2,2018-12-31,Total - All,9443829.53510645
t/day,EU,daily,0.2,2019-01-01,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-02,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-03,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-04,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-05,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-06,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-07,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-08,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-09,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-10,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-11,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-12,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-13,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-14,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-15,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-16,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-17,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-18,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-19,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-20,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-21,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-22,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-23,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-24,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-25,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-26,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-27,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-28,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-29,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-30,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-01-31,Total - All,10364546.4399378
t/day,EU,daily,0.2,2019-02-01,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-02,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-03,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-04,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-05,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-06,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-07,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-08,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-09,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-10,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-11,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-12,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-13,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-14,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-15,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-16,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-17,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-18,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-19,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-20,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-21,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-22,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-23,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-24,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-25,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-26,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-27,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-02-28,Total - All,9980683.57306378
t/day,EU,daily,0.2,2019-03-01,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-02,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-03,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-04,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-05,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-06,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-07,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-08,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-09,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-10,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-11,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-12,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-13,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-14,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-15,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-16,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-17,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-18,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-19,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-20,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-21,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-22,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-23,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-24,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-25,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-26,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-27,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-28,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-29,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-30,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-03-31,Total - All,8938639.62602166
t/day,EU,daily,0.2,2019-04-01,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-02,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-03,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-04,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-05,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-06,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-07,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-08,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-09,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-10,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-11,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-12,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-13,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-14,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-15,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-16,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-17,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-18,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-19,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-20,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-21,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-22,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-23,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-24,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-25,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-26,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-27,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-28,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-29,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-04-30,Total - All,8539692.26224667
t/day,EU,daily,0.2,2019-05-01,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-02,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-03,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-04,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-05,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-06,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-07,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-08,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-09,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-10,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-11,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-12,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-13,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-14,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-15,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-16,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-17,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-18,Total - All,7958838.27790968
t/day,EU,daily,0.2,2019-05-19,Total - All,7958838.27790968
